Marque,Modèle,Année,Kilométrage,Carburant,Boîte_vitesse,Puissance_fiscale,Nombre_portes,Etat_generale,Prix
Volkswagen,Tiguan,2021.0,108 km,Essence,Automatique,8,5.0,Occasion,120
Audi,80,1991.0,600 000 km,Diesel,Manuelle,4,5.0,Occasion,4000
MG,MG RX8,2020.0,102 km,Essence,Automatique,7,5.0,Occasion,62500
Toyota,Corolla,2020.0,123 000 km,Essence,Automatique,6,5.0,Occasion,70000
Fiat,500,2020.0,76 000 km,Hybride,Manuelle,4,5.0,Occasion,56000
Suzuki,Autres,2022.0,65 km,Essence,Manuelle,4,5.0,Occasion,36
Mercedes,Classe C,2013.0,285 000 km,Essence,Manuelle,9,5.0,Occasion,56000
Fiat,FIORINO,2022.0,32 000 km,Diesel,Manuelle,5,3.0,Occasion,40000
Peugeot,Partner,2014.0,1 000 km,Essence,Manuelle,6,3.0,Occasion,19500
Peugeot,3008,2011.0,230 000 km,Essence,Automatique,7,5.0,Occasion,38
Mercedes,Autres,2020.0,70 000 km,Essence,Automatique,9,5.0,Occasion,160000
Chery,Tiggo,2025.0,7 600 km,Essence,Automatique,9,5.0,Occasion,80000
Hyundai,I20,2013.0,220 000 km,Essence,Manuelle,4,5.0,Occasion,28500
Renault,Autres,2023.0,11 800 km,Essence,Manuelle,4,5.0,Occasion,37500
Seat,Ibiza,2018.0,200 000 km,Essence,Manuelle,4,5.0,Occasion,39000
Citroen,C3,2009.0,150 000 km,Essence,Manuelle,4,5.0,Occasion,21000
Ssangyong,Tivoli,2020.0,115 km,Essence,Manuelle,7,5.0,Occasion,69000
Volkswagen,Polo,1995.0,111 111 km,Essence,Manuelle,5,3.0,Occasion,11500
Citroen,DS5,2015.0,152 000 km,Essence,Automatique,9,5.0,Occasion,42000
Dacia,DOKKER,2019.0,223 000 km,Diesel,Manuelle,6,5.0,Occasion,32000
Renault,Autres,2022.0,48 000 km,Essence,Manuelle,4,5.0,Occasion,36000
Nissan,Qashqai,2014.0,156 km,Essence,Manuelle,7,5.0,Occasion,45000
Ford,FOCUS,2016.0,98 000 km,Essence,Manuelle,8,5.0,Occasion,38000
Kia,RIO,2010.0,319 000 km,Essence,Manuelle,6,5.0,Occasion,27
Renault,Autres,1993.0,1 234 km,Diesel,Manuelle,6,3.0,Occasion,12
Volkswagen,Polo,2012.0,226 000 km,Essence,Manuelle,5,5.0,Occasion,28500
Chery,Tiggo,2020.0,73 000 km,Essence,Manuelle,6,5.0,Occasion,45000
Volkswagen,Golf,2012.0,230 000 km,Essence,Manuelle,5,5.0,Occasion,37000000
Ssangyong,Tivoli,2017.0,220 000 km,Essence,Automatique,8,3.0,Occasion,48000
Kia,RIO,2020.0,50 000 km,Essence,Manuelle,5,5.0,Occasion,49500
Bmw,116,2011.0,225 km,Essence,Manuelle,7,5.0,Occasion,42000
Citroen,C3,2009.0,157 000 km,Essence,Manuelle,4,5.0,Occasion,210000
Peugeot,205,1995.0,3 000 km,Diesel,Manuelle,5,5.0,Occasion,7000
Suzuki,Celerio,2020.0,55 000 km,Essence,Automatique,4,5.0,Occasion,37500
Kia,RIO,2013.0,157 km,Essence,Manuelle,5,5.0,Occasion,38500
Renault,Clio,2005.0,326 km,Diesel,Manuelle,5,3.0,Occasion,17000
Peugeot,308,2021.0,120 km,Diesel,Manuelle,7,5.0,Occasion,51
Volkswagen,Polo,2019.0,211 000 km,Essence,Manuelle,4,5.0,Occasion,0
Peugeot,208,2018.0,71 000 km,Essence,Manuelle,5,5.0,Occasion,39000
Chery,A3,2016.0,190 000 km,Essence,Manuelle,7,5.0,Occasion,30000
Renault,Clio,2015.0,113 000 km,Essence,Manuelle,4,5.0,Occasion,35000
Kia,CERATO,2013.0,179 300 km,Essence,Automatique,8,5.0,Occasion,36000
Ssangyong,Actyon,2017.0,330 000 km,Diesel,Manuelle,10,5.0,Occasion,0
Peugeot,306,1999.0,425 000 km,Diesel,Manuelle,6,5.0,Occasion,11000
Citroen,C3,2009.0,157 000 km,Essence,Manuelle,4,5.0,Occasion,210000
Seat,Leon,2014.0,183 000 km,Essence,Manuelle,5,5.0,Occasion,42500
Suzuki,Celerio,2020.0,126 km,Essence,Manuelle,4,5.0,Occasion,30000
Peugeot,309,1991.0,300 000 km,Essence,Manuelle,4,5.0,Occasion,7000
Opel,Corsa,2009.0,240 km,Essence,Manuelle,5,5.0,Occasion,23500
Alfa romeo,MITO,2016.0,136 km,Essence,Manuelle,5,3.0,Occasion,34000
Opel,Crossland X,2022.0,40 000 km,Essence,Manuelle,5,5.0,Occasion,53000
Citroen,C4,2012.0,0 km,Essence,Manuelle,6,5.0,Occasion,29000
Toyota,Yaris,2012.0,97 000 km,Essence,Manuelle,4,5.0,Occasion,31000
Peugeot,3008,2012.0,228 km,Essence,Automatique,7,5.0,Occasion,38
Mitsubishi,Colt,2008.0,244 000 km,Diesel,Manuelle,5,5.0,Occasion,14800
Fiat,AUTRE,2005.0,217 230 km,Essence,Manuelle,5,5.0,Occasion,18500
Mercedes,Classe M,2007.0,283 km,Diesel,Automatique,15,5.0,Occasion,62
Peugeot,208,2016.0,180 000 km,Essence,Manuelle,5,5.0,Occasion,28500
Mahindra,KUV 100,2021.0,48 880 km,Essence,Manuelle,5,5.0,Occasion,32
Peugeot,208,2020.0,70 000 km,Essence,Manuelle,4,5.0,Occasion,30
Chery,QQ,2021.0,63 000 km,Essence,Manuelle,4,5.0,Occasion,111
Peugeot,308,2015.0,210 km,Diesel,Manuelle,5,5.0,Occasion,0
Nissan,Qashqai,2017.0,93 000 km,Essence,Automatique,6,5.0,Occasion,70000000
Fiat,PANDA,2020.0,84 000 km,Essence,Automatique,4,5.0,Occasion,40000
Renault,Clio,2021.0,130 km,Essence,Manuelle,4,5.0,Occasion,39000
Mitsubishi,Autres,2022.0,63 000 km,Essence,Manuelle,4,5.0,Occasion,36000
Citroen,BERLINGO,2015.0,495 km,Diesel,Manuelle,5,5.0,Occasion,32
Seat,Ibiza,2020.0,105 km,Essence,Manuelle,4,5.0,Occasion,42
Peugeot,308,2010.0,235 km,Essence,Manuelle,6,5.0,Occasion,27000
Seat,Autres,2021.0,50 000 km,Hybride,Automatique,8,5.0,Occasion,120000
Kia,PICANTO,2021.0,67 000 km,Essence,Manuelle,5,5.0,Occasion,48000
Renault,Clio,2021.0,130 km,Essence,Manuelle,4,5.0,Occasion,39
Volkswagen,Golf 8,2021.0,97 000 km,Essence,Automatique,6,5.0,Occasion,76000
Chevrolet,AVEO,2012.0,100 km,Essence,Manuelle,5,5.0,Occasion,22
Opel,Vectra,2001.0,213 000 km,Diesel,Manuelle,7,5.0,Occasion,18000
Renault,Megane,2012.0,320 km,Diesel,Manuelle,6,5.0,Occasion,0
Renault,Autres,2000.0,250 000 km,Diesel,Manuelle,7,5.0,Occasion,17000
Peugeot,Autres,2018.0,190 000 km,Diesel,Automatique,8,5.0,Occasion,68000
Peugeot,Partner,2006.0,281 000 km,Diesel,Manuelle,7,3.0,Occasion,18000
Renault,Megane,2006.0,370 000 km,Diesel,Manuelle,5,5.0,Occasion,15
Renault,Megane,1998.0,380 000 km,Essence,Manuelle,7,5.0,Occasion,11300
Mega,AUTRE,2021.0,66 000 km,Essence,Automatique,6,5.0,Occasion,54500
Dacia,DOKKER,2020.0,150 km,Diesel,Manuelle,6,3.0,Occasion,30
Chery,Tiggo,2020.0,78 800 km,Essence,Manuelle,6,5.0,Occasion,40000
Fiat,PUNTO,2008.0,1 111 111 km,Essence,Manuelle,5,5.0,Occasion,19191991
Toyota,Autres,2008.0,450 km,Diesel,Manuelle,9,5.0,Occasion,78
Renault,Captur,2018.0,82 000 km,Essence,Manuelle,5,5.0,Occasion,54000
Nissan,Juke,2014.0,210 000 km,Diesel,Manuelle,5,5.0,Occasion,47500
Renault,Express,2022.0,33 000 km,Diesel,Manuelle,6,3.0,Occasion,43000
Citroen,BERLINGO,2020.0,142 916 km,Diesel,Manuelle,6,5.0,Occasion,0
Peugeot,206,2003.0,300 km,Essence,Manuelle,4,5.0,Occasion,16
Kia,RIO,2020.0,76 km,Essence,Manuelle,5,5.0,Occasion,57
Peugeot,508,2013.0,220 000 km,Diesel,Manuelle,7,5.0,Occasion,48000
Mazda,CX-9,2010.0,177 500 km,Essence,Automatique,20,5.0,Occasion,0
Peugeot,308,2019.0,144 355 km,Diesel,Manuelle,6,5.0,Occasion,50500
Kia,SPORTAGE,2022.0,2 366 km,Essence,Manuelle,8,5.0,Occasion,1111
Volkswagen,Polo,2001.0,250 000 km,Essence,Manuelle,4,5.0,Occasion,16500
Volkswagen,Polo,2008.0,336 km,Essence,Manuelle,5,5.0,Occasion,20
Renault,Twingo,2017.0,133 km,Essence,Manuelle,5,3.0,Occasion,23500
Dacia,DOKKER,2019.0,218 000 km,Diesel,Manuelle,6,3.0,Occasion,30000
Citroen,C3,2009.0,157 000 km,Essence,Manuelle,4,5.0,Occasion,20000
Nissan,Juke,2013.0,166 000 km,Diesel,Manuelle,6,5.0,Occasion,50000
Renault,Captur,2016.0,230 000 km,Essence,Manuelle,6,5.0,Occasion,36
Chery,QQ,2019.0,67 000 km,Essence,Manuelle,4,5.0,Occasion,22
Ford,FIESTA,2013.0,228 000 km,Essence,Manuelle,5,5.0,Occasion,23
Volkswagen,Passat,2015.0,180 km,Essence,Manuelle,7,5.0,Occasion,46
Nissan,Qashqai,2018.0,163 000 km,Diesel,Manuelle,7,5.0,Occasion,69500
Mitsubishi,Autres,2002.0,349 km,Diesel,Manuelle,11,5.0,Occasion,0
Audi,A4,2003.0,262 000 km,Essence,Manuelle,7,5.0,Occasion,20
Fiat,TIPO,2020.0,92 000 km,Essence,Manuelle,6,5.0,Occasion,42000
Fiat,PALIO WEEKEND,2000.0,260 km,Essence,Manuelle,4,5.0,Occasion,0
Fiat,DOBLO,2009.0,130 km,Diesel,Manuelle,9,5.0,Occasion,19
Citroen,C4 CACTUS,2018.0,116 km,Essence,Manuelle,5,5.0,Occasion,39
Volkswagen,Golf,2013.0,325 000 km,Essence,Manuelle,5,5.0,Occasion,45000
Skoda,Autres,2024.0,22 000 km,Essence,Automatique,7,5.0,Occasion,87999
MG,MG 5,2024.0,19 000 km,Essence,Automatique,10,5.0,Occasion,96000
Suzuki,Celerio,2024.0,37 000 km,Essence,Manuelle,4,5.0,Occasion,37
Audi,A5,2018.0,156 000 km,Essence,Automatique,8,5.0,Occasion,100
Fiat,PUNTO,2012.0,350 000 km,Essence,Manuelle,5,5.0,Occasion,19
Fiat,FIORINO QUBO,2009.0,25 000 km,Diesel,Manuelle,5,5.0,Occasion,26000
Peugeot,Autres,2017.0,450 000 km,Diesel,Manuelle,5,3.0,Occasion,8000
Opel,Astra,2004.0,340 km,Diesel,Manuelle,5,5.0,Occasion,22
Toyota,Yaris,2021.0,86 000 km,Essence,Manuelle,6,5.0,Occasion,63000
Volkswagen,Polo,2010.0,263 860 km,Essence,Manuelle,4,5.0,Occasion,24600
Kia,RIO,2010.0,200 900 km,Essence,Manuelle,6,5.0,Occasion,0
Citroen,C3,2019.0,70 000 km,Diesel,Manuelle,5,5.0,Occasion,123
Peugeot,206,2004.0,276 000 km,Essence,Manuelle,4,5.0,Occasion,14500
Renault,Clio,2004.0,112 km,Essence,Manuelle,4,5.0,Occasion,22
Hyundai,I10,2021.0,43 500 km,Essence,Manuelle,4,5.0,Occasion,41000
Geely,GK-GL,2018.0,190 000 km,Diesel,Manuelle,7,5.0,Occasion,47500
Renault,Autres,2010.0,220 000 km,Essence,Manuelle,5,5.0,Occasion,25
Volkswagen,Golf,2019.0,135 000 000 km,Essence,Manuelle,7,5.0,Occasion,65
Ford,FIESTA,2019.0,155 000 km,Essence,Manuelle,4,5.0,Occasion,35500
Mercedes,AMG GT,2017.0,113 000 km,Essence,Automatique,8,5.0,Occasion,1
Peugeot,3008,2016.0,231 000 km,Essence,Automatique,9,5.0,Occasion,50000
Land rover,RANGE ROVER SPORT,2016.0,135 000 km,Diesel,Automatique,20,5.0,Occasion,187000
Citroen,C4,2018.0,10 000 km,Essence,Automatique,7,5.0,Occasion,35000
Datsun,AUTRE,2014.0,50 km,Essence,Automatique,20,3.0,Occasion,120
Mercedes,Classe E,2009.0,165 000 km,Essence,Automatique,11,5.0,Occasion,58000
Fiat,DOBLO,2021.0,86 480 km,Diesel,Manuelle,5,5.0,Occasion,38000
Ford,RANGER,2017.0,135 km,Diesel,Manuelle,7,5.0,Occasion,65
Peugeot,407,2005.0,277 km,Essence,Manuelle,9,5.0,Occasion,20000
Peugeot,5008,2018.0,110 000 km,Diesel,Manuelle,7,5.0,Occasion,110000
Peugeot,508,2021.0,125 600 km,Hybride,Automatique,10,5.0,Occasion,130000
Peugeot,208,2013.0,100 000 km,Essence,Manuelle,5,5.0,Occasion,26000
Fiat,PUNTO,2008.0,221 km,Essence,Manuelle,5,5.0,Occasion,17800
Isuzu,D MAX,2017.0,25 000 km,Diesel,Manuelle,8,3.0,Occasion,1
Isuzu,D MAX,2017.0,25 000 km,Diesel,Manuelle,8,3.0,Occasion,1
Opel,Astra,2001.0,400 km,Essence,Manuelle,5,5.0,Occasion,19000
Fiat,AUTRE,2009.0,70 000 km,Essence,Manuelle,4,3.0,Occasion,22000
Renault,Captur,2016.0,230 000 km,Essence,Manuelle,6,5.0,Occasion,36000
Chery,QQ,2017.0,65 600 km,Essence,Manuelle,4,5.0,Occasion,0
Dacia,LOGAN,2012.0,271 000 km,Diesel,Manuelle,6,3.0,Occasion,14900
Citroen,C3 II,2018.0,195 km,Essence,Manuelle,4,5.0,Occasion,36
Volkswagen,Golf 2,1989.0,220 km,Essence,Manuelle,7,3.0,Occasion,8
Audi,80,1990.0,240 000 km,Essence,Manuelle,7,5.0,Occasion,12000
Fiat,500,2012.0,202 000 km,Essence,Manuelle,4,5.0,Occasion,30000
Ds,DS5,2015.0,213 000 km,Diesel,Manuelle,7,5.0,Occasion,1
Hyundai,I20,2022.0,53 000 km,Essence,Automatique,5,5.0,Occasion,69000
Kia,RIO,2012.0,190 km,Essence,Manuelle,5,5.0,Occasion,34000
Audi,A4,2014.0,240 000 km,Essence,Automatique,7,5.0,Occasion,44000
Audi,Q5,2018.0,128 000 km,Diesel,Manuelle,10,5.0,Occasion,0
Volkswagen,Passat CC,2015.0,230 000 km,Essence,Automatique,9,5.0,Occasion,59000
Audi,A4,2005.0,250 000 km,Essence,Manuelle,7,5.0,Occasion,26000000
Renault,Captur,2015.0,183 000 km,Essence,Manuelle,6,5.0,Occasion,36500
MG,MG 5,2017.0,92 000 km,Essence,Manuelle,6,5.0,Occasion,39000
Volkswagen,Tiguan,2015.0,68 000 km,Essence,Automatique,9,5.0,Occasion,75000
Peugeot,208,2016.0,150 000 km,Essence,Manuelle,5,5.0,Occasion,28000
Peugeot,406,1998.0,0 km,Essence,Automatique,7,5.0,Occasion,0
Fiat,PANDA,2009.0,252 000 km,Essence,Manuelle,4,5.0,Occasion,23000
Ford,FIESTA,2014.0,156 000 km,Essence,Manuelle,5,5.0,Occasion,31500
Kia,RIO,2011.0,230 km,Essence,Manuelle,6,5.0,Occasion,24000
Kia,CERATO,2011.0,230 km,Essence,Automatique,7,3.0,Occasion,32
Honda,CIVIC,2018.0,41 400 km,Essence,Manuelle,8,5.0,Occasion,73000
Jeep,RENEGADE,2020.0,75 000 km,Essence,Automatique,8,5.0,Occasion,100000
Renault,Megane,2007.0,251 000 km,Diesel,Manuelle,6,5.0,Occasion,22500
Mercedes,Classe E,2010.0,310 000 km,Diesel,Manuelle,7,5.0,Occasion,64000
Volkswagen,Polo,2004.0,345 km,Essence,Manuelle,4,5.0,Occasion,15500
Citroen,C4 CACTUS,2018.0,80 km,Essence,Manuelle,5,5.0,Occasion,39000
Citroen,SAXO,1999.0,300 km,Essence,Manuelle,5,5.0,Occasion,11500
Renault,Megane,2020.0,186 000 km,Diesel,Automatique,6,5.0,Occasion,58500
Mazda,MAZDA2,2005.0,236 000 km,Diesel,Manuelle,4,5.0,Occasion,13649
Iveco,DAILY,2023.0,93 000 km,Diesel,Manuelle,10,5.0,Occasion,40000
Peugeot,Autres,2022.0,160 km,Diesel,Manuelle,6,5.0,Occasion,80000
Toyota,RAV4,1999.0,195 km,Essence,Manuelle,9,3.0,Occasion,25
Mercedes,Classe C,2019.0,150 000 km,Diesel,Manuelle,7,5.0,Occasion,999
Nissan,Qashqai,2019.0,100 km,Essence,Automatique,6,5.0,Occasion,65
Fiat,GRANDE PUNTO,2013.0,140 000 km,Essence,Manuelle,4,5.0,Occasion,28800
Citroen,AUTRE,2013.0,181 000 km,Essence,Manuelle,4,5.0,Occasion,28000
Mahindra,KUV 100,2019.0,166 km,Essence,Manuelle,5,5.0,Occasion,26000
Renault,Megane,2009.0,185 000 km,Diesel,Manuelle,5,5.0,Occasion,28900
Peugeot,205,1999.0,330 000 km,Essence,Manuelle,4,5.0,Occasion,6500
Mahindra,KUV 100,2021.0,37 000 km,Essence,Manuelle,5,5.0,Occasion,37000
Audi,A4,2014.0,210 000 km,Essence,Automatique,7,5.0,Occasion,51000
Mahindra,KUV 100,2019.0,125 000 km,Essence,Manuelle,5,5.0,Occasion,27500
Dacia,DOKKER,2016.0,340 000 km,Diesel,Manuelle,6,3.0,Occasion,24000
Bmw,118,2012.0,137 000 km,Diesel,Automatique,11,3.0,Occasion,80
Audi,A3 SPORTBACK,2011.0,259 000 km,Diesel,Manuelle,7,5.0,Occasion,43900
Ford,KA,2015.0,176 000 km,Essence,Manuelle,4,3.0,Occasion,24500
Renault,Scenic,2012.0,158 000 km,Essence,Manuelle,6,5.0,Occasion,37000
Ford,FIESTA,2006.0,231 000 km,Essence,Manuelle,5,5.0,Occasion,21500
MG,MG 5,2022.0,50 000 km,Essence,Manuelle,5,5.0,Occasion,52000
Ford,MONDEO,2007.0,144 km,Diesel,Manuelle,7,5.0,Occasion,43
Toyota,RAV4,2019.0,180 000 km,Essence,Automatique,9,5.0,Occasion,5000
Mercedes,GLC,2022.0,50 000 km,Diesel,Automatique,11,5.0,Occasion,250000
Citroen,AUTRE,2019.0,164 km,Essence,Manuelle,5,5.0,Occasion,30
Peugeot,308,2012.0,216 000 km,Essence,Manuelle,6,5.0,Occasion,0
Audi,A4,2010.0,234 000 km,Essence,Manuelle,7,5.0,Occasion,39500
Kia,RIO,2011.0,213 km,Essence,Manuelle,6,5.0,Occasion,22
Peugeot,2008,2014.0,203 000 km,Essence,Manuelle,5,5.0,Occasion,37500
Dacia,DUSTER,2015.0,200 km,Diesel,Manuelle,6,5.0,Occasion,60000
Kia,PICANTO,2011.0,197 km,Essence,Manuelle,4,5.0,Occasion,23
Mitsubishi,Pajero,1999.0,520 km,Diesel,Manuelle,9,5.0,Occasion,38000
Kia,AUTRE,2021.0,96 000 km,Essence,Automatique,8,5.0,Occasion,90000
Bmw,SERIE 5,1997.0,270 000 km,Essence,Manuelle,10,5.0,Occasion,17
Jeep,COMPASS,2012.0,155 000 km,Diesel,Manuelle,10,5.0,Occasion,65000
Hyundai,IX35,2012.0,225 000 km,Diesel,Manuelle,6,5.0,Occasion,45000
Mazda,MAZDA6,2017.0,173 km,Essence,Manuelle,8,5.0,Occasion,45
Jeep,COMPASS,2012.0,155 000 km,Diesel,Manuelle,10,5.0,Occasion,65000
Nissan,Qashqai,2015.0,126 000 km,Essence,Automatique,6,5.0,Occasion,58000
Isuzu,AUTRE,2025.0,1 000 km,Diesel,Manuelle,9,5.0,Occasion,20
Peugeot,208,2017.0,60 000 km,Essence,Manuelle,5,5.0,Occasion,0
Peugeot,206,2008.0,165 416 km,Essence,Manuelle,6,5.0,Occasion,22000
Citroen,C4 II,2014.0,156 000 km,Essence,Manuelle,6,5.0,Occasion,32000
Toyota,Corolla,1998.0,370 km,Essence,Manuelle,4,5.0,Occasion,14000
Citroen,C5,2011.0,210 000 km,Essence,Automatique,9,5.0,Occasion,29500
Chery,Tiggo,2022.0,29 000 km,Essence,Automatique,6,5.0,Occasion,52
Hyundai,I10,2022.0,66 000 km,Essence,Manuelle,5,5.0,Occasion,44000
Kia,PICANTO,2023.0,46 000 km,Essence,Manuelle,4,5.0,Occasion,41000
Volkswagen,Golf,2018.0,177 000 km,Essence,Automatique,6,5.0,Occasion,59000
Isuzu,D MAX,2025.0,0 km,Diesel,Manuelle,10,3.0,Occasion,115000
Mercedes,Classe Cla,2016.0,224 000 km,Diesel,Manuelle,5,5.0,Occasion,90000
Audi,A3,2018.0,252 km,Essence,Manuelle,6,5.0,Occasion,59
Toyota,Hiace,2024.0,2 600 km,Diesel,Manuelle,11,5.0,Occasion,24000
Fiat,PALIO WEEKEND,2007.0,270 000 km,Essence,Manuelle,4,5.0,Occasion,16200
Citroen,C3 PLURIEL,2009.0,230 km,Essence,Automatique,7,3.0,Occasion,0
Citroen,DS4,2012.0,196 952 km,Diesel,Manuelle,6,5.0,Occasion,25000
Citroen,C3,2019.0,105 000 km,Essence,Automatique,6,5.0,Occasion,38000
Mitsubishi,Montero,2002.0,116 000 km,Essence,Automatique,16,5.0,Occasion,30000
Volkswagen,Scirocco,2010.0,287 000 km,Essence,Automatique,9,3.0,Occasion,31
Volkswagen,Golf 7,2021.0,78 000 km,Essence,Automatique,6,5.0,Occasion,68000
Volkswagen,Golf,2008.0,320 km,Diesel,Manuelle,6,5.0,Occasion,27600
Suzuki,Swift,2022.0,112 000 km,Essence,Manuelle,5,5.0,Occasion,35000
Renault,Scenic,2005.0,217 km,Diesel,Manuelle,7,5.0,Occasion,26
Kia,RIO,2015.0,190 000 km,Essence,Manuelle,5,5.0,Occasion,38000
Dacia,SANDERO,2017.0,82 000 km,Essence,Manuelle,5,5.0,Occasion,0
Hyundai,I10,2023.0,17 000 km,Essence,Manuelle,5,5.0,Occasion,49000
Volkswagen,Golf,2011.0,267 000 km,Essence,Manuelle,7,5.0,Occasion,37000
Seat,Ibiza,2019.0,255 km,Essence,Manuelle,4,5.0,Occasion,48
Peugeot,208,2012.0,160 km,Essence,Manuelle,4,5.0,Occasion,25
Hyundai,I10,2017.0,146 000 km,Essence,Manuelle,5,5.0,Occasion,30
Peugeot,106,1997.0,300 km,Essence,Manuelle,4,3.0,Occasion,12000
Fiat,UNO,2005.0,10 km,Diesel,Manuelle,5,5.0,Occasion,99805746
Audi,Q5,2010.0,350 000 km,Diesel,Automatique,10,5.0,Occasion,75000
Chery,Tiggo,2020.0,145 000 km,Essence,Manuelle,6,5.0,Occasion,42500
Renault,Autres,2003.0,245 000 km,Essence,Manuelle,7,5.0,Occasion,18300
Mahindra,KUV 100,2022.0,60 000 km,Essence,Manuelle,5,5.0,Occasion,33000
Renault,Megane,2013.0,154 157 km,Essence,Manuelle,6,5.0,Occasion,39000
MG,MG 5,2022.0,75 000 km,Hybride,Automatique,8,5.0,Occasion,97000
Ford,FIESTA,2016.0,162 km,Essence,Manuelle,5,5.0,Occasion,31
Suzuki,Celerio,2020.0,90 km,Essence,Manuelle,4,5.0,Occasion,29990
Hyundai,AUTRE,2020.0,60 000 km,Essence,Manuelle,7,5.0,Occasion,77000
Volkswagen,Golf 6,2010.0,100 km,Diesel,Manuelle,5,5.0,Occasion,40
Fiat,TIPO,2020.0,101 500 km,Essence,Manuelle,5,5.0,Occasion,44500
Geely,MK-GL,2019.0,54 500 km,Essence,Manuelle,6,5.0,Occasion,42000
Volkswagen,Caddy,2021.0,200 km,Diesel,Manuelle,6,5.0,Occasion,79
Hyundai,SONATA,2010.0,144 000 km,Essence,Automatique,11,5.0,Occasion,55000
Seat,Leon,2019.0,113 000 km,Essence,Manuelle,6,5.0,Occasion,55000
Mercedes,Classe Cla,2017.0,164 000 km,Diesel,Manuelle,7,5.0,Occasion,72000
Jeep,RENEGADE,2018.0,200 km,Essence,Automatique,8,5.0,Occasion,75
Peugeot,407,2006.0,260 km,Essence,Manuelle,9,5.0,Occasion,17
Toyota,Aygo,2021.0,76 000 km,Essence,Manuelle,4,5.0,Occasion,0
Bmw,118,2010.0,289 km,Diesel,Manuelle,7,5.0,Occasion,32500
Mercedes,Classe A,1998.0,300 000 km,Essence,Manuelle,7,5.0,Occasion,16000
Renault,Megane,2020.0,75 000 km,Diesel,Automatique,11,5.0,Occasion,110000
Mercedes,Classe C,2004.0,226 km,Essence,Manuelle,12,5.0,Occasion,25
Volkswagen,Polo,2016.0,220 000 km,Essence,Manuelle,4,5.0,Occasion,35000
Citroen,C3,2008.0,277 km,Essence,Manuelle,4,5.0,Occasion,20000
Audi,A4,2012.0,207 000 km,Essence,Manuelle,7,5.0,Occasion,39000
Peugeot,407,2006.0,404 km,Diesel,Manuelle,6,5.0,Occasion,23
Mahindra,KUV 100,2020.0,28 000 km,Essence,Manuelle,5,5.0,Occasion,35000
Toyota,Yaris,2013.0,250 000 km,Essence,Manuelle,5,5.0,Occasion,31000
Kia,SPORTAGE,2011.0,240 000 km,Diesel,Automatique,11,5.0,Occasion,50
Mahindra,KUV 100,2023.0,106 000 km,Essence,Manuelle,5,5.0,Occasion,25500
Ford,FIESTA,2010.0,247 km,Essence,Manuelle,5,5.0,Occasion,25500
Kia,SPORTAGE,2019.0,30 000 km,Diesel,Automatique,8,5.0,Occasion,112000
Suzuki,Baleno,2018.0,112 000 km,Essence,Automatique,5,5.0,Occasion,39
Ford,AUTRE,2013.0,203 000 km,Essence,Manuelle,5,5.0,Occasion,23000
Dacia,SANDERO,2023.0,19 000 km,Essence,Automatique,6,5.0,Occasion,62000
Citroen,C3,2021.0,140 000 km,Diesel,Manuelle,5,5.0,Occasion,55000
Alfa romeo,MITO,2010.0,162 000 km,Essence,Manuelle,5,3.0,Occasion,26500
Volkswagen,Golf,2015.0,250 km,Diesel,Manuelle,7,5.0,Occasion,60000
Peugeot,308,2011.0,183 000 km,Diesel,Manuelle,6,5.0,Occasion,32000
Kia,PICANTO,2020.0,53 000 km,Essence,Manuelle,4,5.0,Occasion,38000
Toyota,Hiace,2014.0,728 000 km,Diesel,Manuelle,8,3.0,Occasion,35800
Land rover,EVOQUE,2021.0,15 000 km,Diesel,Manuelle,8,5.0,Occasion,200000
Kia,SPORTAGE,2020.0,65 000 km,Essence,Automatique,7,5.0,Occasion,98000
Kia,SPORTAGE,2022.0,2 366 km,Essence,Manuelle,8,5.0,Occasion,200000
Fiat,500,2022.0,70 000 km,Essence,Manuelle,4,3.0,Occasion,47000
Volkswagen,Golf 6,2011.0,229 km,Essence,Manuelle,5,5.0,Occasion,41500000
Ford,MUSTANG,2023.0,30 000 km,Electrique,Automatique,6,5.0,Occasion,185000
Peugeot,Expert,2021.0,174 000 km,Diesel,Manuelle,7,3.0,Occasion,58000
Citroen,C4 PICASSO II,2014.0,230 000 km,Diesel,Manuelle,6,5.0,Occasion,65000
Suzuki,Swift,2019.0,178 000 km,Essence,Manuelle,5,5.0,Occasion,33000
Volkswagen,Polo,2004.0,200 km,Essence,Manuelle,4,5.0,Occasion,19500
Toyota,Yaris,2015.0,197 000 km,Essence,Manuelle,5,5.0,Occasion,34000
Renault,Autres,2016.0,268 000 km,Essence,Manuelle,5,5.0,Occasion,666
Skoda,Fabia,2021.0,80 000 km,Essence,Manuelle,4,5.0,Occasion,43000
Ford,FIESTA,2019.0,151 000 km,Essence,Manuelle,4,5.0,Occasion,38000
Renault,Clio,2021.0,80 km,Diesel,Manuelle,5,5.0,Occasion,47500
Chevrolet,CRUZE,2014.0,125 000 km,Essence,Manuelle,7,5.0,Occasion,33
Peugeot,2008,2022.0,52 000 km,Essence,Manuelle,6,5.0,Occasion,0
Citroen,C15,1992.0,25 km,Diesel,Manuelle,6,3.0,Occasion,6000
Volkswagen,Amarok,2012.0,292 000 km,Diesel,Manuelle,8,5.0,Occasion,55000
Renault,Clio,2004.0,200 000 km,Essence,Manuelle,5,5.0,Occasion,17000
